"[06B0535A47C1B9BB93E86A9E3DBEBE85]::433096B84DF84EE057BE22B33CD5653A","If a district’s Health Status drops below the Critical Threshold, it will plunge into chaos. Citizens will be reported missing, their quests will be lost, and dangerous creatures will begin to roam the streets.","Якщо стан здоров'я району опуститься нижче критичного порогу, він зануриться в хаос. Містяни вважатимуться зниклими безвісти, їхні завдання будуть втрачені, а вулицями почнуть блукати небезпечні істоти.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::FE342B724CAAF0AEDA2FC6801A3C3041","If you’re not strong enough, remember that the blood of Citizens is the fastest way to evolve. You can also upgrade your weapons using workbenches, which are available in every Hideout.","Якщо ви недостатньо сильні, пам'ятайте, що кров містян - це найшвидший спосіб розвинутися. Ви також можете поліпшити свою зброю на верстаку, який доступний у кожному укритті.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::5F1C19BA4375FFB190EE6F934CEC3284","Merchants","Крамарі","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::BE657927414239423B1E21B0988C64A4","Merchant’s prices for their goods may vary, depending on their district's health status.","Merchant’s prices for their goods may vary, depending on their district's health status.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::3585B5F8444C464D227FA296B7B956C7","Rare Ingredients","Рідкісні складники","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::A0B1474245A947D7E93E2E99B9C6965E","Rat blood is not as nourishing or tasty as human, but it will partially refill your blood bar.","Кров пацюків не така поживна і смачна, як людська, але вона частково поповнить ваш запас крові.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::7080343C4B4C4B95AD050595DAA45105","Rats","Пацюки","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::BEEF8D14495F85F52A20C88B8D7F73CB","Regeneration","Відновлення","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::FE6F7E8744FF288E3C9D518CA9F52174","Rest","Відпочити","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::745269F74022C054542FD098AC7C1636","Serums","Сироватки","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::160CF489489172F1DAFE39A5AD6310B7","Shadow Veil","Тіньова завіса","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::518E99D34960BB6E7E6ADB8DA351AE6B","Sick citizens can be healed with the appropriate treatment. A healthy citizen contributes to raising the Health Status of the district they belong to.","Хворих містян можна зцілити з поміччю відповідних ліків. Здоровий містянин поліпшує стан здоров'я в районі, до якого він належить.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::D1344D774BBD99827C564088D8C48078","Skill Combos","Skill Combos","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::02D84BAF4C0A9E57ACE57484E22BCEC4","Some Citizens may have quests for you if you talk to them. They’ll always reward your help!","Деякі містяни мають для вас завдання, якщо ви з ними поговорите. Вони завжди винагородять вашу допомогу!","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::08D233224EE7174578462EA42CECA53B","Some Vampire Skills work better in Synergy with other Skills. Try out different Skill combinations, and perform deadly combos!","Деякі вампірські вміння краще працюють у поєднанні з іншими навичками. Спробуйте різні комбінації навичок і виконуйте смертоносні комбо!","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::F7DFFA654F602D49E622DD96311223EA","Some enemies, including Blind Skals and Preachers, will feel your presence while using this ability.","Деякі вороги, зокрема сліпі скали та проповідники, відчують вашу присутність під час використання цієї здатності.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::DD81FE9446DB0EE14CCED6B25F4825F3","Stash","Stash","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::AD5BA59349183E59001E2BB37E5034AB","The amount of XP you get from Citizens you choose to Embrace is directly linked to their Blood Quality.","The amount of XP you get from Citizens you choose to Embrace is directly linked to their Blood Quality.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::4CD490B247434581856A1AA014ED45C4","Vampiric Senses","Вампірське чуття","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::4F6D0A4B4F8F35B844F102B4F974FDA6","Weapon Upgrade","Поліпшення зброї","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::C2C3EE46470D23863632A0811926C2DD","Weapon Upgrade","Поліпшення зброї","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::92A094BE48642D1DE1936DB7CEB0634D","When looking for a Citizen, don’t forget your vampiric senses.","Шукаючи містян, не забувайте про вампірські чуття.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::C282E0104EF5AF36646114AA9B130FD1","You can craft different kinds of Serums using a workbench. These can be lifesavers in dangerous combat situations.","Ви можете створювати різні сироватки на верстаку. Вони можуть врятувати життя в небезпечних бойових ситуаціях.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::76CECCB54C4D78EE6A6B1BA79C971620","Use the workbenches in Hideouts to craft new treatments and serums, or to upgrade your weapons.","Користуйтеся верстаком в укриттях, щоби створити нові ліки, сироватки або поліпшити зброю.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::15A1995145349F3DD0DFC8A7305C93C5","You can heal aggravated damage by using your Autophagy ability, drinking human blood or resting.","You can heal aggravated damage by using your Autophagy ability, drinking human blood or resting.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::DE3597AB458FF76A92E6C0B700B46B16","You can upgrade and customize melee weapons and firearms using a workbench, to boost their efficiency.","You can upgrade and customize melee weapons and firearms using a workbench, to boost their efficiency.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::DAC405DF41D6110138B80BAC712A8255","If you’re not strong enough, remember that the blood of Citizens is the fastest way to evolve. You can also upgrade your weapons using workbenches, which are available in every Hideout.","Якщо ви недостатньо сильні, пам'ятайте, що кров містян - це найшвидший спосіб розвинутися. Ви також можете поліпшити свою зброю на верстаку, який доступний у кожному укритті.","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::420E784242E6977D7752B2B07E5EE571","You must rest in a bed to spend XP and evolve. Look for Hideouts!","Ви повинні відпочити в ліжку, щоб витратити ОД та розвинутися. Знайдіть укриття!","","","","","","","","",""
"[06B0535A47C1B9BB93E86A9E3DBEBE85]::CDD618E14B78902BD1A43D8280254190","Your health regenerates slowly over time.","Ваше здоров'я повільно відновлюється з часом.","","","","","","","","",""
"[06DD7A8243992F9845C4F0B67AA14531]::EE21C8EB468AF65C2D9163929F2FFEB3","Pistol Parabellum lvl 3","Пістолет «Парабелум» 3-го рівня","","","","","","","","",""
"[0750C2554289BDC55B5F63AE8D5BF129]::CA0A0AF34F8D927CF794B29F46C71A37","Sword lvl 2","Меч 2-го рівня","","","","","","","","",""
"[079DD0F74E3AF5D8DE8AEABD5BC7CFD8]::88A549E04E1236066D84E98C7D275578","Dragonbane Lvl 4","Dragonbane Lvl 4","","","","","","","","",""
"[07B84B524C1DD5BD68A64BAB3F3785D8]::E0820B544500BA70146316B866852660","A pretty feminine handkerchief, with a persistent smell of jasmine perfume.","Гарна жіноча хустинка, зі стійким запахом парфумів жасмину.","","","","","","","","",""
"[07B84B524C1DD5BD68A64BAB3F3785D8]::0B55699641891915CF6692A9C389CAF6","Perfumed handkerchief","Парфумована хустинка","","","","","","","","",""
"[0872C42B41DF29ED67B93084AD50A4B7]::343D1A9E49D050186DFB238C0743C6DF","Agamemnon","Агамемнон","","","","","","","","",""
"[0872C42B41DF29ED67B93084AD50A4B7]::89568B2549189AB48984A0B517BEDA98","Agamemnon Baker","Agamemnon Baker","","","","","","","","",""
"[089BE6BA3203010E00320328B584D593]::3946DB6848ECA2CB084BAA8360AD2514","Priwen Executioner","Прівенський кат","","","","","","","","",""
"[089BE6BA3203010E00320328B584D593]::808DC0F040C0B724C0346981A269A4B5","Priwen Executioner","Прівенський кат","","","","","","","","",""
"[08E6AE4B45B65BDD88364BB04EDF85F1]::0D322C7B4FC5986828A9DDA76BEF107A","Kimura Tadao","Кімура Тадао","","","","","","","","",""
"[08E6AE4B45B65BDD88364BB04EDF85F1]::5CF5B355478E6A79ED785086A8DFCA18","Kimura Tadao","Кімура Тадао","","","","","","","","",""
"[08FEC07E4ED043046A0C20A9500F9FA7]::1196327F4620BA6807B140845F6CA865","Lottie Paxton","Лотті Пакстон","","","","","","","","",""
"[08FEC07E4ED043046A0C20A9500F9FA7]::79532AB34BDDB04F88D27EBCDF9DBD56","Lottie Paxton","Лотті Пакстон","","","","","","","","",""
"[097CC7CB4740AFFF7034E295073B46AB]::2EFF75B540E5C55D8F9D338A12729562","Improved firing rate","Поліпшена швидкострільність","","","","","","","","",""
"[097CC7CB4740AFFF7034E295073B46AB]::B726A34242B4B979D2FF13A40853A470","Increase the rate of fire by 20%","Збільшує швидкострільність на 20%","","","","","","","","",""
"[09D146C142EACD60E9562DB54E67BD84]::54BB88FD4659337CD716739ADB43ED9B","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[09D146C142EACD60E9562DB54E67BD84]::3428F1E046BFE6FB402091B12070B100","It is with a heavy heart that I must report the murder of Sean Patrick Hampton, founder of the Hampton Asylum, and renowned benefactor of the East End. A parishioner who had come for morning mass found Sean at 6 a.m. Police are currently investigating the crime.<lf>It’s hard to imagine what might have motivated such villainy. Sean, also known as the 'Sad Saint,' was a philanthropist, a lover of mankind, who was deeply loved in return. A man of faith who devoted his life to nurse the poor and the sick. Aside from food and care, he also provided his flock with nourishment of the heart, and held regular masses for those that even the most altruistic Churches would reject. Sean will be missed dearly, and the consequences of his loss are already felt.<lf>Without his charisma, the closure of his night shelter was inevitable. Many people are now living in the cold, and contaminated streets. Without a roof, men and woman will get sick. Some will die, and no one will do anything. The murderer did not only take a life, he extinguished hope in a part of town that desperately needed it.<lf>Sean was a ray of hope in East End, and for having met him many times, I can affirm that his goodness extended past his faith. He was a good man, a truly good man. His loss is a catastrophe, and I cannot picture what sick mind, or deplorable turn of events might have brought this tragedy upon us. May the Sad Saint rest in peace and watch over our mediocre souls.<lf><lf>E.W.","It is with a heavy heart that I must report the murder of Sean Patrick Hampton, founder of the Hampton Asylum, and renowned benefactor of the East End. A parishioner who had come for morning mass found Sean at 6 a.m. Police are currently investigating the crime.<lf>It’s hard to imagine what might have motivated such villainy. Sean, also known as the 'Sad Saint,' was a philanthropist, a lover of mankind, who was deeply loved in return. A man of faith who devoted his life to nurse the poor and the sick. Aside from food and care, he also provided his flock with nourishment of the heart, and held regular masses for those that even the most altruistic Churches would reject. Sean will be missed dearly, and the consequences of his loss are already felt.<lf>Without his charisma, the closure of his night shelter was inevitable. Many people are now living in the cold, and contaminated streets. Without a roof, men and woman will get sick. Some will die, and no one will do anything. The murderer did not only take a life, he extinguished hope in a part of town that desperately needed it.<lf>Sean was a ray of hope in East End, and for having met him many times, I can affirm that his goodness extended past his faith. He was a good man, a truly good man. His loss is a catastrophe, and I cannot picture what sick mind, or deplorable turn of events might have brought this tragedy upon us. May the Sad Saint rest in peace and watch over our mediocre souls.<lf><lf>E.W.","","","","","","","","",""
